Source,Target
4383855,110807
4383855,125515
4383855,114080
4383855,108901
4383855,120798
4383855,121386
4383855,120864
4383855,116278
4383855,110982
4383855,120280
4383855,120391
4383855,118028
4383855,117295
4383855,119547
4383855,114327
4383855,111218
4383855,111788
4383855,128154
4383855,111297
4383855,115343
4383855,119391
4383855,119633
4383855,111384
4383855,127400
4383855,117172
4383855,124355
4383855,124607
4383855,111575
4383855,115044
4383855,111744
4383855,111789
4383855,116591
4383855,121505
4383855,119817
4383855,122377
4383855,119459
4383855,127817
4383855,124646
4383855,121705
4383855,112054
4383855,112165
4383855,127454
4383855,119334
4383855,115247
4383855,116152
4383855,120934
4383855,121612
4383855,125645
4383855,123508
4383855,125582
4383855,125536
4383855,115741
4383855,123140
4383855,113620
4383855,114894
4383855,114397
4383855,112604
4383855,112626
4383855,123815
4383855,120346
4383855,125103
4383855,112722
4383855,115830
4383855,114405
4383855,132320
4383855,609914
4383855,114904
4383855,117322
4383855,121182
4383855,121120
4383855,119978
4383855,115354
4383855,115352
4383855,127001
4383855,113116
4383855,116462
4383855,122795
4383855,114757
4383855,121223
4383855,116896
4383855,123263
4383855,113200
4383855,116953
4383855,114465
4383855,116077
4383855,124238
4383855,121974
4383855,120186
4383855,116965
4383855,125623
4383856,122835
4383856,118799
4383856,125226
4383856,106699
4383856,116384
4383856,113860
4383856,115817
4383856,113598
4383856,127557
4383856,122229
4383856,117372
4383856,125643
4383856,129540
4383856,107589
4383856,115236
4383856,106821
4383856,115065
4383856,121457
4383856,121636
4383856,114806
4383856,106898
4383856,114908
4383856,113911
4383856,107059
4383856,120228
4383856,119022
4383856,121521
4383856,124809
4383856,107142
4383856,107164
4383856,107166
4383856,121235
4383856,124877
4383856,123981
4383856,115889
4383856,121695
4383856,121577
4383856,121775
4383856,122281
4383856,118780
4383856,130082
4383856,130463
4383856,119968
4383856,107430
4383856,122724
4383856,122355
4383856,116642
4383856,120432
4383856,125836
4383856,115191
4383856,120465
4383856,122737
4383856,121639
4383856,121709
4383856,116878
4383856,117411
4383856,125533
4383856,121575
4383856,116984
4383856,120279
4383856,107710
4383856,126284
4383856,119512
4383856,107860
4383856,116881
4383856,122339
4383856,107903
4383856,108028
4383856,115552
4383856,120799
4383856,127768
4383856,108070
4383856,121945
4383856,108074
4383856,123559
4383856,108023
4383856,108103
4383856,116869
4383856,124527
4383856,117415
4383856,124181
4383856,107135
4383856,122785
4383856,116450
4383856,117548
4383856,116779
4383856,116628
4383856,115743
4383856,114856
4383856,121148
4383856,116021
4383856,116714
4383856,108410
4383856,121906
4383856,115884
4383856,128288
4383856,108472
4383856,120511
4383856,117655
4383856,128243
4383856,108536
4383856,116899
4383856,108603
4383856,108608
4383856,108853
4383856,115006
4383856,122218
4383856,117520
4383856,115914
4383856,109064
4383856,120406
4383856,117539
4383856,121210
4383856,109230
4383856,125412
4383856,120445
4383856,122667
4383856,120270
4383856,116936
4383856,120160
4383856,120718
4383856,125017
4383856,121976
4383856,117359
4383856,114439
4383856,119365
4383856,117472
4383856,113141
4383856,114845
4383856,124711
4383856,123156
4383856,118802
4383856,115015
4383856,112622
4383856,117449
4383856,120811
4383856,109938
4383856,120927
4383856,119727
4383856,124506
4383856,120754
4383856,115418
4383856,122313
4383856,124648
4383856,123224
4383856,121354
4383856,123753
4383856,110137
4383856,110150
4383856,119559
4383856,130420
4383856,120905
4383856,110225
4383856,115722
4383856,122777
4383856,122551
4383856,116870
4383856,110448
4383856,117369
4383856,117062
4383856,115493
4383856,121642
4383856,121106
4383856,125224
4383856,110642
4383856,110690
4383856,110567
4383856,120848
4383856,124605
4383856,116970
4383856,121726
4383856,113841
4383856,114974
4383856,115675
4383856,110825
4383856,126636
4383856,119572
4383856,121922
4383856,113972
4383856,122825
4383856,110927
4383856,122135
4383856,119759
4383856,115157
4383856,110981
4383856,114055
4383856,114049
4383856,123064
4383856,125312
4383856,120524
4383856,124243
4383856,111139
4383856,119547
4383856,111177
4383856,111178
4383856,114966
4383856,122926
4383856,111788
4383856,111221
4383856,123093
4383856,111315
4383856,111304
4383856,128336
4383856,117496
4383856,132958
4383856,111412
4383856,111420
4383856,111422
4383856,123926
4383856,111427
4383856,111437
4383856,116301
4383856,120144
4383856,117514
4383856,111515
4383856,115053
4383856,121549
4383856,111657
4383856,122924
4383856,117321
4383856,128998
4383856,111845
4383856,125936
4383856,120573
4383856,115249
4383856,114492
4383856,117487
4383856,121820
4383856,116852
4383856,114166
4383856,116067
4383856,117661
4383856,112206
4383856,112204
4383856,116188
4383856,115554
4383856,115850
4383856,121621
4383856,112390
4383856,115218
4383856,112524
4383856,126666
4383856,122402
4383856,112556
4383856,115861
4383856,128415
4383856,116960
4383856,116655
4383856,112606
4383856,112654
4383856,112657
4383856,118941
4383856,112742
4383856,124545
4383856,123188
4383856,118878
4383856,122850
4383856,115223
4383856,131910
4383856,112888
4383856,113668
4383856,120300
4383856,115602
4383856,118141
4383856,116735
4383856,120030
4383856,113012
4383856,117577
4383856,116545
4383856,123596
4383856,115341
4383856,123563
4383856,121663
4383856,120307
4383856,116918
4383856,113118
4383856,115365
4383856,120529
4383856,119501
4383856,113192
4383856,119509
4383856,113220
4383856,114264
4383856,123125
4383856,120186
4383856,122220
4383856,121664
4383856,126479
4383856,117982
4383856,107197
4383856,119473
4383856,132390
4383856,123217
4383856,129863
4383856,125479
4383856,116677
4383856,122403
4383856,122422
4383856,114626
4383856,113547
4383856,116519
4383856,115093
4383856,122495
4383856,129824
4383856,115788
4383856,116303
4383856,136714
4383857,106549
4383857,128365
4383857,123879
4383857,109260
4383857,109261
4383857,113930
4383857,116895
4383857,118945
4383857,123518
4383857,119505
4383858,120958
4383858,116346
4383858,121304
4383858,128291
4383858,116291
4383858,117547
4383858,117325
4383858,107859
4383858,114635
4383858,108022
4383858,120471
4383858,114410
4383858,116021
4383858,128243
4383858,122797
4383858,109217
4383858,123771
4383858,115796
4383858,110427
4383858,122359
4383858,124944
4383858,110713
4383858,110804
4383858,110806
4383858,119526
4383858,114162
4383858,128727
4383858,118896
4383858,111782
4383858,108234
4383858,123998
4383858,118945
4383858,124224
4383858,122588
4383858,122818
4383858,112088
4383858,139276
4383858,116905
4383858,119567
4383858,112937
4383858,120600
4383858,113021
4383858,120938
4383858,115227
4383858,124656
4383858,116675
4383858,119250
4383858,117482
4383867,120958
4383867,132000
4383867,106708
4383867,106725
4383867,106808
4383867,128291
4383867,115827
4383867,113054
4383867,116603
4383867,107346
4383867,115825
4383867,117547
4383867,120866
4383867,107774
4383867,108022
4383867,127768
4383867,126589
4383867,108282
4383867,114410
4383867,108409
4383867,108410
4383867,121924
4383867,108491
4383867,109260
4383867,117390
4383867,110186
4383867,122367
4383867,119652
4383867,122359
4383867,110642
4383867,110804
4383867,115496
4383867,119376
4383867,128727
4383867,118896
4383867,111223
4383867,111224
4383867,111225
4383867,111226
4383867,115734
4383867,111347
4383867,121300
4383867,124224
4383867,116532
4383867,135095
4383867,111874
4383867,122818
4383867,112057
4383867,117388
4383867,139276
4383867,112136
4383867,112810
4383867,119505
4383867,115858
4383867,113885
4383867,119306
4383867,114694
4383867,119250
4383867,119480
4383867,125966
4383954,106555
4383954,121225
4383954,106716
4383954,123548
4383954,106808
4383954,117278
4383954,127351
4383954,119614
4383954,106936
4383954,120506
4383954,130370
4383954,121304
4383954,121704
4383954,116850
4383954,111973
4383954,125997
4383954,124228
4383954,114105
4383954,107489
4383954,128987
4383954,119656
4383954,108369
4383954,123354
4383954,121144
4383954,115004
4383954,107973
4383954,108017
4383954,120907
4383954,120040
4383954,130475
4383954,114130
4383954,125457
4383954,117972
4383954,128496
4383954,126589
4383954,122785
4383954,125866
4383954,115921
4383954,108218
4383954,108282
4383954,121458
4383954,108391
4383954,116160
4383954,108405
4383954,122570
4383954,120511
4383954,123983
4383954,128769
4383954,113689
4383954,120037
4383954,114271
4383954,138926
4383954,114739
4383954,113934
4383954,113930
4383954,109280
4383954,109392
4383954,109442
4383954,120306
4383954,113036
4383954,109645
4383954,125730
4383954,121572
4383954,115782
4383954,128743
4383954,108807
4383954,122394
4383954,117390
4383954,116159
4383954,122137
4383954,110186
4383954,114762
4383954,115464
4383954,115432
4383954,121126
4383954,117054
4383954,110245
4383954,124134
4383954,111580
4383954,111589
4383954,124933
4383954,115521
4383954,129168
4383954,110413
4383954,117389
4383954,115495
4383954,122359
4383954,121568
4383954,120662
4383954,116961
4383954,121013
4383954,110775
4383954,110778
4383954,110784
4383954,110796
4383954,110799
4383954,110801
4383954,131889
4383954,110806
4383954,110802
4383954,110807
4383954,110854
4383954,114080
4383954,107864
4383954,122508
4383954,119526
4383954,115640
4383954,112884
4383954,116427
4383954,111024
4383954,111058
4383954,111067
4383954,111137
4383954,109180
4383954,129694
4383954,108234
4383954,120220
4383954,115343
4383954,125010
4383954,125082
4383954,119633
4383954,111328
4383954,121300
4383954,121141
4383954,111491
4383954,121301
4383954,119719
4383954,111824
4383954,125936
4383954,124646
4383954,122818
4383954,112054
4383954,112057
4383954,112077
4383954,139276
4383954,112095
4383954,116283
4383954,112137
4383954,116596
4383954,120456
4383954,116539
4383954,116152
4383954,115569
4383954,121311
4383954,125714
4383954,119214
4383954,114073
4383954,128491
4383954,120535
4383954,112478
4383954,125398
4383954,112492
4383954,112518
4383954,120439
4383954,112497
4383954,112695
4383954,112735
4383954,112754
4383954,117762
4383954,112809
4383954,122126
4383954,120229
4383954,112877
4383954,122106
4383954,112929
4383954,115799
4383954,114776
4383954,115121
4383954,127490
4383954,121182
4383954,114913
4383954,125211
4383954,115858
4383954,122795
4383954,113885
4383954,123557
4383954,115207
4383954,113866
4383954,121342
4383954,119702
4383954,120877
4383954,124728
4383954,128736
4383954,123322
4383954,121543
4383954,125966
4383954,113416
4383868,124378
4383868,106545
4383868,106549
4383868,106631
4383868,106633
4383868,116868
4383868,109503
4383868,121103
4383868,106819
4383868,121397
4383868,120495
4383868,128353
4383868,106914
4383868,106936
4383868,116973
4383868,122719
4383868,115680
4383868,120947
4383868,123526
4383868,121712
4383868,107262
4383868,114141
4383868,121577
4383868,129072
4383868,123838
4383868,116308
4383868,117115
4383868,111154
4383868,107617
4383868,115613
4383868,122826
4383868,126848
4383868,107840
4383868,121804
4383868,107881
4383868,107997
4383868,120799
4383868,128398
4383868,111597
4383868,108163
4383868,107135
4383868,127010
4383868,108267
4383868,108268
4383868,108269
4383868,116628
4383868,108276
4383868,116138
4383868,108349
4383868,108350
4383868,108351
4383868,121701
4383868,108356
4383868,108359
4383868,108364
4383868,116160
4383868,116464
4383868,121906
4383868,128805
4383868,125437
4383868,116175
4383868,121955
4383868,108608
4383868,128769
4383868,123137
4383868,116031
4383868,117291
4383868,108824
4383868,119636
4383868,119954
4383868,115011
4383868,109536
4383868,115780
4383868,125730
4383868,132364
4383868,123734
4383868,109931
4383868,120754
4383868,117561
4383868,128735
4383868,120608
4383868,110183
4383868,129039
4383868,110216
4383868,110221
4383868,129089
4383868,110245
4383868,120552
4383868,110257
4383868,110309
4383868,108326
4383868,110310
4383868,121249
4383868,116794
4383868,110401
4383868,124504
4383868,110435
4383868,126785
4383868,123111
4383868,114020
4383868,122328
4383868,121434
4383868,116358
4383868,121611
4383868,116991
4383868,114356
4383868,111006
4383868,111072
4383868,115586
4383868,111100
4383868,117295
4383868,121586
4383868,111132
4383868,121041
4383868,109180
4383868,114966
4383868,115434
4383868,119405
4383868,122429
4383868,113902
4383868,111297
4383868,111335
4383868,116841
4383868,128367
4383868,121880
4383868,119982
4383868,111366
4383868,119082
4383868,126822
4383868,115800
4383868,111757
4383868,123189
4383868,116514
4383868,117518
4383868,125566
4383868,117166
4383868,111824
4383868,111834
4383868,128998
4383868,121405
4383868,114848
4383868,122084
4383868,111888
4383868,116792
4383868,112018
4383868,112019
4383868,110974
4383868,119308
4383868,117810
4383868,117060
4383868,120810
4383868,112289
4383868,119334
4383868,121612
4383868,117194
4383868,125714
4383868,112463
4383868,116194
4383868,113563
4383868,120116
4383868,112411
4383868,114769
4383868,131662
4383868,114303
4383868,118974
4383868,135142
4383868,121852
4383868,119474
4383868,128344
4383868,116162
4383868,124526
4383868,114223
4383868,112681
4383868,123787
4383868,116837
4383868,120772
4383868,115123
4383868,120836
4383868,116169
4383868,120404
4383868,114904
4383868,119978
4383868,121815
4383868,112964
4383868,121957
4383868,119301
4383868,112299
4383868,119681
4383868,117997
4383868,119523
4383868,125777
4383868,116545
4383868,123730
4383868,126922
4383868,113140
4383868,119252
4383868,123529
4383868,113885
4383868,119006
4383868,121223
4383868,119509
4383868,113200
4383868,128567
4383868,114186
4383868,115063
4383868,113258
4383868,122390
4383868,107197
4383868,116937
4383868,124884
4383868,121649
4383868,113357
4383868,115111
4383869,124378
4383869,120958
4383869,106633
4383869,106708
4383869,106716
4383869,106867
4383869,124065
4383869,117278
4383869,114998
4383869,128353
4383869,106980
4383869,121521
4383869,120418
4383869,128291
4383869,116308
4383869,118091
4383869,117547
4383869,117365
4383869,121575
4383869,107840
4383869,121804
4383869,107881
4383869,120262
4383869,108163
4383869,121953
4383869,108267
4383869,108268
4383869,114410
4383869,108356
4383869,108359
4383869,116160
4383869,128805
4383869,108491
4383869,123976
4383869,119954
4383869,109064
4383869,109066
4383869,109082
4383869,121743
4383869,121254
4383869,109260
4383869,109261
4383869,113930
4383869,109339
4383869,109394
4383869,109645
4383869,109864
4383869,123734
4383869,121275
4383869,120336
4383869,114201
4383869,126328
4383869,110186
4383869,110216
4383869,110245
4383869,110251
4383869,110257
4383869,127413
4383869,126785
4383869,114486
4383869,122359
4383869,124944
4383869,120329
4383869,110690
4383869,108901
4383869,118896
4383869,111132
4383869,109180
4383869,108234
4383869,111316
4383869,116841
4383869,120763
4383869,117352
4383869,135071
4383869,111655
4383869,111659
4383869,111660
4383869,111664
4383869,111665
4383869,111667
4383869,118945
4383869,124224
4383869,111744
4383869,111757
4383869,111789
4383869,123189
4383869,117518
4383869,114919
4383869,111808
4383869,119610
4383869,111824
4383869,128998
4383869,121405
4383869,115165
4383869,112018
4383869,110974
4383869,112057
4383869,139276
4383869,112463
4383869,120116
4383869,119943
4383869,131662
4383869,114303
4383869,121852
4383869,119567
4383869,114397
4383869,113722
4383869,115548
4383869,117191
4383869,114223
4383869,114003
4383869,120772
4383869,119505
4383869,120296
4383869,113018
4383869,115858
4383869,118150
4383869,114186
4383869,107197
4383869,122259
4383869,124884
4383869,116965
4383869,119250
4383869,125966
4383870,115713
4383870,106549
4383870,113818
4383870,124582
4383870,124065
4383870,123762
4383870,119614
4383870,122270
4383870,117285
4383870,121521
4383870,120149
4383870,120013
4383870,122063
4383870,116641
4383870,120465
4383870,123200
4383870,127317
4383870,119309
4383870,116984
4383870,120279
4383870,128071
4383870,120289
4383870,115794
4383870,115370
4383870,127010
4383870,120514
4383870,127622
4383870,128358
4383870,109064
4383870,109082
4383870,123569
4383870,112622
4383870,115418
4383870,110036
4383870,129089
4383870,121570
4383870,120329
4383870,117715
4383870,120662
4383870,121726
4383870,119572
4383870,119259
4383870,121386
4383870,115297
4383870,113717
4383870,110981
4383870,120280
4383870,111139
4383870,121330
4383870,114327
4383870,111412
4383870,111515
4383870,111673
4383870,111674
4383870,111679
4383870,111681
4383870,115818
4383870,120812
4383870,112206
4383870,112204
4383870,115247
4383870,115861
4383870,114397
4383870,118878
4383870,115624
4383870,115201
4383870,113018
4383870,121957
4383870,119301
4383870,123596
4383870,113885
4383870,121223
4383870,124238
4383870,116303
4383872,117020
4383872,108478
4383872,120962
4383872,107414
4383872,116868
4383872,119283
4383872,121224
4383872,121225
4383872,115987
4383872,116958
4383872,106716
4383872,136328
4383872,115490
4383872,118935
4383872,118970
4383872,122511
4383872,119296
4383872,127351
4383872,122307
4383872,106936
4383872,106952
4383872,120506
4383872,107778
4383872,130370
4383872,122719
4383872,106983
4383872,107010
4383872,114564
4383872,110433
4383872,107044
4383872,126016
4383872,117353
4383872,114342
4383872,107057
4383872,116293
4383872,115657
4383872,139005
4383872,107169
4383872,121786
4383872,127277
4383872,114721
4383872,122740
4383872,124788
4383872,128987
4383872,124879
4383872,108369
4383872,118865
4383872,114078
4383872,107747
4383872,121804
4383872,108071
4383872,130203
4383872,119345
4383872,122480
4383872,122503
4383872,114130
4383872,115238
4383872,119216
4383872,119235
4383872,125457
4383872,124783
4383872,128496
4383872,120260
4383872,124515
4383872,139240
4383872,111597
4383872,108163
4383872,123715
4383872,125866
4383872,108267
4383872,108268
4383872,112661
4383872,123056
4383872,126358
4383872,123656
4383872,115859
4383872,116331
4383872,108391
4383872,123837
4383872,121924
4383872,119454
4383872,128769
4383872,123137
4383872,113689
4383872,108953
4383872,109005
4383872,119232
4383872,114271
4383872,121743
4383872,121254
4383872,128393
4383872,115719
4383872,109351
4383872,119328
4383872,123727
4383872,117026
4383872,119311
4383872,125730
4383872,115147
4383872,123569
4383872,109918
4383872,109969
4383872,121275
4383872,108807
4383872,128735
4383872,123525
4383872,122137
4383872,122973
4383872,115194
4383872,117054
4383872,110251
4383872,110260
4383872,110442
4383872,119002
4383872,129168
4383872,115108
4383872,115500
4383872,110764
4383872,121253
4383872,116961
4383872,110775
4383872,110784
4383872,110802
4383872,116915
4383872,116898
4383872,127449
4383872,132506
4383872,114080
4383872,116777
4383872,111002
4383872,111024
4383872,125114
4383872,121833
4383872,120391
4383872,118028
4383872,121041
4383872,119547
4383872,111157
4383872,111116
4383872,115124
4383872,111297
4383872,115343
4383872,125010
4383872,125082
4383872,119633
4383872,129756
4383872,120303
4383872,114169
4383872,116114
4383872,115834
4383872,111441
4383872,124607
4383872,111574
4383872,115044
4383872,135071
4383872,111675
4383872,111679
4383872,111681
4383872,111744
4383872,116591
4383872,121505
4383872,116221
4383872,111808
4383872,115818
4383872,111824
4383872,115964
4383872,127600
4383872,122377
4383872,119459
4383872,128676
4383872,124983
4383872,127817
4383872,112054
4383872,126778
4383872,127454
4383872,112289
4383872,115247
4383872,116152
4383872,120934
4383872,121612
4383872,123508
4383872,115569
4383872,115311
4383872,121311
4383872,112396
4383872,112400
4383872,112463
4383872,115287
4383872,115741
4383872,129771
4383872,115810
4383872,119214
4383872,120116
4383872,128379
4383872,112411
4383872,120285
4383872,120535
4383872,114403
4383872,123140
4383872,126354
4383872,131662
4383872,112492
4383872,132241
4383872,121255
4383872,114894
4383872,112608
4383872,112626
4383872,114223
4383872,115229
4383872,125103
4383872,112757
4383872,115223
4383872,119295
4383872,112904
4383872,115799
4383872,116169
4383872,131898
4383872,132320
4383872,311393
4383872,107204
4383872,120545
4383872,124709
4383872,117322
4383872,123686
4383872,121120
4383872,114323
4383872,124585
4383872,122720
4383872,120879
4383872,114757
4383872,121223
4383872,123263
4383872,119509
4383872,113200
4383872,116953
4383872,123557
4383872,113622
4383872,113258
4383872,116443
4383872,112200
4383872,113348
4383872,116821
4383872,130382
4383872,121710
4383872,116965
4383872,113546
4383872,125623
4383871,121569
4383871,117021
4383871,124378
4383871,121508
4383871,115323
4383871,108478
4383871,120962
4383871,114287
4383871,106625
4383871,106633
4383871,107051
4383871,116868
4383871,119283
4383871,115806
4383871,121225
4383871,115987
4383871,116958
4383871,106716
4383871,115490
4383871,119296
4383871,115203
4383871,117174
4383871,128353
4383871,127351
4383871,122307
4383871,106914
4383871,106952
4383871,120506
4383871,107778
4383871,116973
4383871,107010
4383871,114564
4383871,114342
4383871,115680
4383871,107057
4383871,116293
4383871,115657
4383871,139005
4383871,107169
4383871,121786
4383871,121712
4383871,128268
4383871,129072
4383871,114721
4383871,116308
4383871,114981
4383871,122740
4383871,124788
4383871,128987
4383871,124879
4383871,120949
4383871,107595
4383871,108369
4383871,118865
4383871,107667
4383871,114078
4383871,123353
4383871,126848
4383871,107840
4383871,107846
4383871,121804
4383871,107881
4383871,121144
4383871,108071
4383871,122965
4383871,130203
4383871,119345
4383871,122480
4383871,122503
4383871,115238
4383871,119216
4383871,108064
4383871,125457
4383871,124783
4383871,128496
4383871,108083
4383871,119947
4383871,124515
4383871,139240
4383871,108163
4383871,123715
4383871,125866
4383871,115921
4383871,108224
4383871,127010
4383871,108268
4383871,108269
4383871,112661
4383871,123656
4383871,111193
4383871,121701
4383871,108356
4383871,108359
4383871,108364
4383871,116569
4383871,119441
4383871,108391
4383871,116464
4383871,108464
4383871,127911
4383871,128461
4383871,128805
4383871,127622
4383871,131359
4383871,124392
4383871,119454
4383871,108608
4383871,123137
4383871,117291
4383871,113689
4383871,113921
4383871,129776
4383871,119636
4383871,109061
4383871,109064
4383871,114271
4383871,109082
4383871,109084
4383871,109085
4383871,121254
4383871,120137
4383871,109151
4383871,128393
4383871,109282
4383871,115719
4383871,109351
4383871,120306
4383871,109538
4383871,117026
4383871,109659
4383871,109701
4383871,125730
4383871,109771
4383871,132364
4383871,123569
4383871,123507
4383871,109885
4383871,109918
4383871,123734
4383871,109931
4383871,118157
4383871,108807
4383871,120336
4383871,128735
4383871,110165
4383871,124334
4383871,110183
4383871,122137
4383871,115464
4383871,122470
4383871,117489
4383871,115194
4383871,110216
4383871,129089
4383871,117054
4383871,114643
4383871,110245
4383871,110260
4383871,110301
4383871,110257
4383871,108326
4383871,110310
4383871,127413
4383871,119002
4383871,117366
4383871,125559
4383871,117389
4383871,126785
4383871,120329
4383871,110764
4383871,121253
4383871,116961
4383871,110785
4383871,121013
4383871,110801
4383871,131889
4383871,110802
4383871,116915
4383871,127449
4383871,121434
4383871,114080
4383871,116358
4383871,116427
4383871,114202
4383871,110982
4383871,110996
4383871,111024
4383871,125114
4383871,117747
4383871,111058
4383871,111067
4383871,118028
4383871,111100
4383871,114521
4383871,121586
4383871,111132
4383871,121041
4383871,111137
4383871,111116
4383871,115124
4383871,111297
4383871,115343
4383871,125082
4383871,119633
4383871,116841
4383871,111353
4383871,122427
4383871,114169
4383871,111373
4383871,119082
4383871,115214
4383871,115834
4383871,111441
4383871,124355
4383871,117352
4383871,135071
4383871,111642
4383871,111721
4383871,111744
4383871,111757
4383871,115386
4383871,117518
4383871,116591
4383871,121505
4383871,111811
4383871,116221
4383871,123654
4383871,115818
4383871,114054
4383871,111834
4383871,122377
4383871,119459
4383871,128676
4383871,124983
4383871,121942
4383871,112019
4383871,110974
4383871,112029
4383871,112165
4383871,127454
4383871,115247
4383871,121612
4383871,129227
4383871,115569
4383871,125582
4383871,115811
4383871,112400
4383871,112463
4383871,115741
4383871,129771
4383871,122373
4383871,116193
4383871,109419
4383871,113563
4383871,119214
4383871,120116
4383871,128379
4383871,112411
4383871,120285
4383871,114073
4383871,128491
4383871,120535
4383871,114403
4383871,123140
4383871,126354
4383871,131662
4383871,112492
4383871,114303
4383871,123546
4383871,118022
4383871,121852
4383871,119474
4383871,112590
4383871,112608
4383871,112626
4383871,113722
4383871,115548
4383871,117921
4383871,112703
4383871,125103
4383871,123022
4383871,126802
4383871,123787
4383871,120772
4383871,120836
4383871,122106
4383871,129076
4383871,115698
4383871,122167
4383871,123860
4383871,124709
4383871,120404
4383871,122767
4383871,114904
4383871,121412
4383871,121120
4383871,119978
4383871,115354
4383871,115352
4383871,115049
4383871,120879
4383871,123277
4383871,121223
4383871,116953
4383871,128567
4383871,114186
4383871,115063
4383871,113622
4383871,121974
4383871,107197
4383871,119600
4383871,120839
4383871,124884
4383871,123999
4383871,116965
4383871,118925
4383873,111783
4383873,111986
4383873,115713
4383873,106549
4383873,106556
4383873,120958
4383873,115490
4383873,123698
4383873,115665
4383873,107030
4383873,116293
4383873,114413
4383873,3194057
4383873,118798
4383873,129767
4383873,120212
4383873,128291
4383873,125411
4383873,130846
4383873,115827
4383873,113054
4383873,116603
4383873,107346
4383873,118091
4383873,117547
4383873,123354
4383873,107774
4383873,107836
4383873,107837
4383873,107838
4383873,107859
4383873,117393
4383873,114635
4383873,108022
4383873,120262
4383873,108085
4383873,119008
4383873,114260
4383873,108282
4383873,108336
4383873,108410
4383873,108491
4383873,108577
4383873,122797
4383873,122600
4383873,125494
4383873,109261
4383873,113930
4383873,109394
4383873,115736
4383873,128310
4383873,109659
4383873,123771
4383873,110186
4383873,121540
4383873,121126
4383873,120818
4383873,114515
4383873,110320
4383873,110427
4383873,110490
4383873,120477
4383873,115142
4383873,119652
4383873,126105
4383873,122359
4383873,122358
4383873,124944
4383873,116898
4383873,110844
4383873,119526
4383873,114162
4383873,119568
4383873,120820
4383873,124035
4383873,118896
4383873,111129
4383873,123093
4383873,108234
4383873,111320
4383873,111347
4383873,123998
4383873,118945
4383873,124224
4383873,116532
4383873,111870
4383873,122588
4383873,123518
4383873,118927
4383873,122818
4383873,112057
4383873,112063
4383873,112073
4383873,112077
4383873,116392
4383873,117388
4383873,112088
4383873,139276
4383873,112044
4383873,112118
4383873,112121
4383873,112131
4383873,112136
4383873,112137
4383873,112144
4383873,112145
4383873,112148
4383873,112103
4383873,112105
4383873,124584
4383873,118153
4383873,114754
4383873,119567
4383873,114397
4383873,112605
4383873,116162
4383873,116740
4383873,120600
4383873,119505
4383873,120296
4383873,124709
4383873,121182
4383873,125211
4383873,116910
4383873,118150
4383873,113220
4383873,119306
4383873,119285
4383873,119702
4383873,114694
4383873,119250
4383874,115161
4383874,107057
4383874,114118
4383874,120603
4383874,115827
4383874,107747
4383874,123309
4383874,127768
4383874,114662
4383874,115370
4383874,117415
4383874,108336
4383874,108410
4383874,128243
4383874,108975
4383874,109658
4383874,109876
4383874,127413
4383874,120374
4383874,128990
4383874,119408
4383874,118028
4383874,120542
4383874,111116
4383874,108234
4383874,111489
4383874,111491
4383874,111563
4383874,119308
4383874,114166
4383874,116067
4383874,112930
4383874,120485
4383874,122922
4383874,119250
4383874,119480
4383848,106539
4383848,117021
4383848,115713
4383848,106549
4383848,106631
4383848,106633
4383848,116868
4383848,120607
4383848,106711
4383848,106716
4383848,106721
4383848,128464
4383848,115203
4383848,121457
4383848,128353
4383848,122719
4383848,106983
4383848,107010
4383848,114342
4383848,116293
4383848,139005
4383848,123526
4383848,119696
4383848,124877
4383848,121712
4383848,114141
4383848,129767
4383848,129072
4383848,123838
4383848,116308
4383848,117115
4383848,122740
4383848,107546
4383848,124879
4383848,107595
4383848,114533
4383848,108369
4383848,107667
4383848,126848
4383848,107840
4383848,107846
4383848,121804
4383848,107881
4383848,107975
4383848,130203
4383848,114130
4383848,108064
4383848,108083
4383848,108096
4383848,108163
4383848,107135
4383848,125866
4383848,115921
4383848,123317
4383848,108267
4383848,108268
4383848,108269
4383848,116628
4383848,119054
4383848,122312
4383848,112661
4383848,123056
4383848,108351
4383848,121701
4383848,108356
4383848,108357
4383848,108359
4383848,108364
4383848,128453
4383848,113271
4383848,108464
4383848,121632
4383848,127911
4383848,123837
4383848,128805
4383848,108491
4383848,128243
4383848,116175
4383848,114603
4383848,108608
4383848,117267
4383848,121199
4383848,116031
4383848,117291
4383848,130131
4383848,113930
4383848,114593
4383848,109394
4383848,109642
4383848,121615
4383848,132364
4383848,116190
4383848,123569
4383848,123747
4383848,109864
4383848,123734
4383848,109931
4383848,121149
4383848,120336
4383848,118783
4383848,114201
4383848,115796
4383848,110183
4383848,110186
4383848,122973
4383848,129039
4383848,110245
4383848,124089
4383848,122551
4383848,110257
4383848,108326
4383848,110310
4383848,119002
4383848,117366
4383848,129168
4383848,119075
4383848,126785
4383848,114486
4383848,110584
4383848,120329
4383848,110642
4383848,118848
4383848,110800
4383848,116915
4383848,126636
4383848,122328
4383848,114080
4383848,116358
4383848,119408
4383848,114202
4383848,116944
4383848,125386
4383848,118896
4383848,111132
4383848,122429
4383848,111309
4383848,114075
4383848,128336
4383848,113983
4383848,129352
4383848,111572
4383848,111335
4383848,116841
4383848,116833
4383848,111353
4383848,122427
4383848,132958
4383848,111375
4383848,116114
4383848,124355
4383848,117514
4383848,111566
4383848,111570
4383848,111574
4383848,111575
4383848,111573
